"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score.x","Agency.x","WRIA.Number.x","Basin.x","Subbasin.x","Stream.or.River","Project.x","Visit.Date","Year","Lab.Name","Site.Code.x","Latitude.x","Longitude.x","Row","Site.ID","WRIA.Number.y","WRIA","Basin.y","Subbasin.y","Stream","Agency.y","Project.y","Site.Code.y","Latitude.y","Longitude.y","Event.Date","Date.Released","Taxonomic.Resolution","Total.SqFt","Taxa.Richness.Quantity","Ephemeroptera.Richness.Quantity","Plecoptera.Richness.Quantity","Trichoptera.Richness.Quantity","EPT.Richness.Quantity","Clinger.Richness.Quantity","Long-Lived.Richness.Quantity","Intolerant.Richness.Quantity","Percent.Dominant.Quantity","Predator.Percent.Quantity","Tolerant.Percent.Quantity","Number.of.Organisms","Overall.Score.y","Taxa.Richness.Score","Ephemeroptera.Richness.Score","Plecoptera.Richness.Score","Trichoptera.Richness.Score","Clinger.Richness.Score","Long-Lived.Richness.Score","Intolerant.Richness.Score","Percent.Dominant.Score","Predator.Percent.Score","Tolerant.Percent.Score","diff"
"540",2381,14,1,1,1,4,3,0,163,142,2,203,69.9507389162562,0.985221674876847,80.2955665024631,0,0,0,0,0,1.25,0,0.448535130930773,0,0,1.69853513093077,"King County - DNRP",8,"Sammamish River Basin","W Lake Sammamish Subbasin","Idylwood Creek","Ambient Monitoring","2002-09-24",2002,"Rhithron Associates, Inc.","08LAK3121",47.641052,-122.106516,1526,162,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","W Lake Sammamish Subbasin","Idylwood Creek","King County - DNRP","Ambient Monitoring","08LAK3121",47.641052,-122.106516,37523,40855,"Coarse",3,14,1,1,1,3,4,3,0,0.803,0.01,0.7,203,1.7,0,0,0,0,0,1.2,0,0.4,0,0,-0.00146486906922649
"541",2383,23,3,2,6,12,6,2,145,50,72,277,18.0505415162455,25.9927797833935,52.3465703971119,3.33333333333333,2.85714285714286,1.42857142857143,6.25,4.11764705882353,5,2.85714285714286,7.80353410602318,10,5.80219964738477,49.449571288422,"King County - DNRP",8,"Sammamish River Basin","E Lake Sammamish Subbasin","Many Springs Creek","Ambient Monitoring","2002-08-08",2002,"Rhithron Associates, Inc.","08LAK3880",47.569898,-122.053288,1129,169,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","E Lake Sammamish Subbasin","Many Springs Creek","King County - DNRP","Ambient Monitoring","08LAK3880",47.569898,-122.053288,37476,40855,"Coarse",3,23,3,2,6,11,12,6,2,0.523,0.26,0.181,277,49.5,3.3,2.9,1.4,6.2,4.1,5,2.9,7.8,10,5.8,-0.0504287115780429
"542",2392,19,2,3,2,6,4,0,162,107,38,286,37.4125874125874,13.2867132867133,56.6433566433566,1.42857142857143,1.42857142857143,2.85714285714286,1.25,0.588235294117647,2.5,0,6.6728008833272,6.14335664335664,1.29939827614246,24.1680768112297,"King County - DNRP",8,"Sammamish River Basin","Swamp Creek Subbasin","Scriber Lake Creek","Ambient Monitoring","2002-09-16",2002,"Rhithron Associates, Inc.","08NOR0001",47.805712,-122.270028,1496,179,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Swamp Creek Subbasin","Scriber Lake Creek","King County - DNRP","Ambient Monitoring","08NOR0001",47.805712,-122.270028,37515,40855,"Coarse",3,19,2,3,2,7,6,4,0,0.566,0.133,0.374,286,24.2,1.4,1.4,2.9,1.2,0.6,2.5,0,6.7,6.2,1.3,-0.0319231887703353
"543",2397,20,1,2,0,4,4,0,146,40,20,263,15.2091254752852,7.60456273764259,55.5133079847909,1.9047619047619,0,1.42857142857143,0,0,2.5,0,6.97018210926556,3.30228136882129,6.46299407551508,22.5687908869353,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0068)","Ambient Monitoring","2002-08-05",2002,"Rhithron Associates, Inc.","08SAM1914",47.745483,-122.211857,1421,189,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0068)","King County - DNRP","Ambient Monitoring","08SAM1914",47.745483,-122.211857,37473,40855,"Coarse",3,20,1,2,0,3,4,4,0,0.555,0.076,0.152,263,22.6,1.9,0,1.4,0,0,2.5,0,7,3.3,6.5,-0.0312091130647367
"544",2400,28,2,7,5,12,10,4,185,26,87,406,6.40394088669951,21.4285714285714,45.5665024630542,5.71428571428571,1.42857142857143,8.57142857142857,5,4.11764705882353,10,5.71428571428571,9.58776250972258,10,8.51071142169779,68.6446924188153,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2002-08-28",2002,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722,1428,192,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","King County - DNRP","Ambient Monitoring","08SAM2862",47.733381,-122.13722,37496,40855,"Coarse",3,28,2,7,5,14,12,10,4,0.456,0.214,0.064,406,68.6,5.7,1.4,8.6,5,4.1,10,5.7,9.6,10,8.5,0.0446924188153304
"545",2401,13,1,2,3,7,3,1,43,28,4,74,37.8378378378378,5.40540540540541,58.1081081081081,0,0,1.42857142857143,2.5,1.17647058823529,1.25,1.42857142857143,6.2873399715505,2.2027027027027,1.2005028284098,17.4741589480412,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2002-08-28",2002,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764,1370,193,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","King County - DNRP","Ambient Monitoring","08SAM2865",47.742702,-122.141764,37496,40855,"Coarse",3,13,1,2,3,6,7,3,1,0.581,0.054,0.378,74,17.5,0,0,1.4,2.5,1.2,1.2,1.4,6.3,2.2,1.2,-0.0258410519588423
"546",2404,19,3,3,4,9,7,1,274,181,49,353,51.2747875354108,13.8810198300283,77.6203966005666,1.42857142857143,2.85714285714286,2.85714285714286,3.75,2.35294117647059,6.25,1.42857142857143,1.15252721037722,6.44050991501416,0,28.5174068732905,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2002-09-24",2002,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057,1444,196,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","King County - DNRP","Ambient Monitoring","08SAM3045",47.712241,-122.12057,37523,40855,"Coarse",3,19,3,3,4,10,9,7,1,0.776,0.139,0.513,353,28.5,1.4,2.9,2.9,3.8,2.4,6.2,1.4,1.2,6.5,0,0.0174068732905397
"547",2405,21,2,1,4,9,6,2,149,43,10,224,19.1964285714286,4.46428571428571,66.5178571428571,2.38095238095238,1.42857142857143,0,3.75,2.35294117647059,5,2.85714285714286,4.07424812030075,1.73214285714286,5.53571428571429,29.1117131062952,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095D)","Ambient Monitoring","2002-08-05",2002,"Rhithron Associates, Inc.","08SAM3047",47.720449,-122.124316,1433,197,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095D)","King County - DNRP","Ambient Monitoring","08SAM3047",47.720449,-122.124316,37473,40855,"Coarse",3,21,2,1,4,7,9,6,2,0.665,0.045,0.192,224,29.1,2.4,1.4,0,3.8,2.4,5,2.9,4.1,1.8,5.5,0.0117131062951508
"548",2408,22,2,4,4,10,4,0,197,20,29,347,5.76368876080692,8.35734870317003,56.7723342939481,2.85714285714286,1.42857142857143,4.28571428571429,3.75,2.94117647058824,2.5,0,6.63885939632944,3.67867435158501,8.65960726492862,36.7397460548599,"King County - DNRP",8,"Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","Ambient Monitoring","2002-08-07",2002,"Rhithron Associates, Inc.","08WES0903",47.752199,-122.281877,770,200,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","King County - DNRP","Ambient Monitoring","08WES0903",47.752199,-122.281877,37475,40855,"Coarse",3,22,2,4,4,10,10,4,0,0.568,0.084,0.058,347,36.7,2.9,1.4,4.3,3.8,2.9,2.5,0,6.6,3.7,8.7,0.03974605485989
"549",2412,12,1,1,0,3,3,0,332,162,1,426,38.0281690140845,0.234741784037559,77.9342723004695,0,0,0,0,0,1.25,0,1.06992834198171,0,1.15623976416639,3.47616810614811,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore N Subbasin","Lake Washington tributary (0056)","Ambient Monitoring","2002-09-12",2002,"Rhithron Associates, Inc.","08WES1178",47.766499,-122.263888,484,204,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","E Lake Washington - Kenmore N Subbasin","Lake Washington tributary (0056)","King County - DNRP","Ambient Monitoring","08WES1178",47.766499,-122.263888,37511,40855,"Coarse",3,12,1,1,0,2,3,3,0,0.779,0.002,0.38,426,3.5,0,0,0,0,0,1.2,0,1.1,0,1.2,-0.0238318938518933
"550",2413,11,1,0,1,5,1,0,407,44,6,489,8.99795501022495,1.22699386503067,83.2310838445808,0,0,0,0,0,0,0,0,0.113496932515337,7.9074523232035,8.02094925571884,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary (0464B)","Ambient Monitoring","2002-08-01",2002,"Rhithron Associates, Inc.","08WES1490",47.503982,-122.227702,847,206,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary (0464B)","King County - DNRP","Ambient Monitoring","08WES1490",47.503982,-122.227702,37469,40855,"Coarse",3,11,1,0,1,2,5,1,0,0.832,0.012,0.09,489,8,0,0,0,0,0,0,0,0,0.1,7.9,0.020949255718838
"551",2414,7,1,0,0,1,1,0,127,1,0,138,0.72463768115942,0,92.0289855072464,0,0,0,0,0,0,0,0,0,9.83147960903269,9.83147960903269,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary","Ambient Monitoring","2002-08-27",2002,"Rhithron Associates, Inc.","08WES1579",47.483496,-122.227268,842,207,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary","King County - DNRP","Ambient Monitoring","08WES1579",47.483496,-122.227268,37495,40855,"Coarse",3,7,1,0,0,1,1,1,0,0.92,0,0.007,138,9.8,0,0,0,0,0,0,0,0,0,9.8,0.0314796090326919
"552",2417,29,3,6,5,10,7,2,106,6,96,213,2.8169014084507,45.0704225352113,49.7652582159624,6.19047619047619,2.85714285714286,7.14285714285714,5,2.94117647058824,6.25,2.85714285714286,8.48282678527304,10,9.34490664919751,61.0665289526778,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2009-08-25",2009,"ABR, Inc.","09MID1817",47.26799,-122.009736,1704,247,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","King County - DNRP","Ambient Monitoring","09MID1817",47.26799,-122.009736,40050,40882,"Coarse",3,29,3,6,5,14,10,7,2,0.498,0.451,0.028,213,61.1,6.2,2.9,7.1,5,2.9,6.2,2.9,8.5,10,9.3,-0.0334710473221662
"553",2423,24,2,5,2,10,6,2,306,78,91,498,15.6626506024096,18.2730923694779,61.4457831325301,3.80952380952381,1.42857142857143,5.71428571428571,1.25,2.94117647058824,5,2.85714285714286,5.40900443880786,8.63654618473896,6.35752311571869,43.4037740193776,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","Ambient Monitoring","2009-08-25",2009,"ABR, Inc.","08EAS1536",47.709929,-122.248781,486,131,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","King County - DNRP","Ambient Monitoring","08EAS1536",47.709929,-122.248781,40050,40882,"Coarse",3,24,2,5,2,9,10,6,2,0.614,0.183,0.157,498,43.4,3.8,1.4,5.7,1.2,2.9,5,2.9,5.4,8.6,6.3,0.00377401937755195
"554",2430,31,3,6,4,13,9,2,193,31,97,384,8.07291666666667,25.2604166666667,50.2604166666667,7.14285714285714,2.85714285714286,7.14285714285714,3.75,4.70588235294118,8.75,2.85714285714286,8.35252192982456,10,8.12257751937985,63.6809818021456,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2009-08-12",2009,"ABR, Inc.","08BEA3321",47.754916,-122.104024,941,111,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Cold Creek","King County - DNRP","Ambient Monitoring","08BEA3321",47.754916,-122.104024,40037,40882,"Coarse",3,31,3,6,4,13,13,9,2,0.503,0.253,0.081,384,63.7,7.1,2.9,7.1,3.8,4.7,8.8,2.9,8.3,10,8.1,-0.0190181978544217
"555",2432,16,1,3,3,7,4,1,304,40,14,347,11.5273775216138,4.03458213256484,87.6080691642651,0,0,2.85714285714286,2.5,1.17647058823529,2.5,1.42857142857143,0,1.51729106628242,7.31921452985725,19.2986904700892,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0096D)","Ambient Monitoring","2009-08-12",2009,"ABR, Inc.","08SAM2674",47.72908,-122.15256,1449,190,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0096D)","King County - DNRP","Ambient Monitoring","08SAM2674",47.72908,-122.15256,40037,40882,"Coarse",3,16,1,3,3,7,7,4,1,0.876,0.04,0.115,347,19.3,0,0,2.9,2.5,1.2,2.5,1.4,0,1.5,7.3,-0.00130952991075262
"556",2444,19,2,3,0,3,4,0,238,2,8,356,0.561797752808989,2.24719101123596,66.8539325842697,1.42857142857143,1.42857142857143,2.85714285714286,0,0,2.5,0,3.98580721466588,0.623595505617978,9.86934935981186,22.6930377943814,"King County - DNRP",9,"Duwamish - Green River Basin","Black River Subbasin","Garrison Creek - S Fork","Ambient Monitoring","2002-08-08",2002,"Rhithron Associates, Inc.","09BLA0722",47.407005,-122.216196,1558,210,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Black River Subbasin","Garrison Creek - S Fork","King County - DNRP","Ambient Monitoring","09BLA0722",47.407005,-122.216196,37476,40855,"Coarse",3,19,2,3,0,5,3,4,0,0.669,0.022,0.006,356,22.6,1.4,1.4,2.9,0,0,2.5,0,4,0.6,9.9,0.0930377943814342
"557",2461,35,8,7,3,17,9,5,278,21,84,500,4.2,16.8,55.6,9.04761904761905,10,8.57142857142857,2.5,7.05882352941176,8.75,7.14285714285714,6.94736842105263,7.9,9.02325581395349,76.9413525263226,"King County - DNRP",9,"Duwamish - Green River Basin","Deep Creek Subbasin","Deep Creek (Green River)","Ambient Monitoring","2002-08-14",2002,"Rhithron Associates, Inc.","09DEE2266",47.289178,-121.907944,1621,227,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Deep Creek Subbasin","Deep Creek (Green River)","King County - DNRP","Ambient Monitoring","09DEE2266",47.289178,-121.907944,37482,40855,"Coarse",3,35,8,7,3,18,17,9,5,0.556,0.168,0.042,500,76.9,9,10,8.6,2.5,7.1,8.8,7.1,6.9,7.9,9,0.0413525263226404
"558",2465,14,2,2,0,5,3,0,432,20,8,500,4,1.6,86.4,0,1.42857142857143,1.42857142857143,0,0,1.25,0,0,0.3,9.06976744186047,13.4769102990033,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Hamm Creek","Ambient Monitoring","2002-09-30",2002,"Rhithron Associates, Inc.","09DUW0144",47.514956,-122.309451,1651,231,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Duwamish River Subbasin","Hamm Creek","King County - DNRP","Ambient Monitoring","09DUW0144",47.514956,-122.309451,37529,40855,"Coarse",3,14,2,2,0,4,5,3,0,0.864,0.016,0.04,500,13.5,0,1.4,1.4,0,0,1.2,0,0,0.3,9.1,-0.0230897009966782
"559",2467,23,2,4,5,9,4,2,311,193,34,439,43.9635535307517,7.74487471526196,70.8428246013667,3.33333333333333,1.42857142857143,4.28571428571429,5,2.35294117647059,2.5,2.85714285714286,2.93609878911402,3.37243735763098,0,28.0662392279775,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Riverton Creek (003D)","Ambient Monitoring","2002-08-14",2002,"Rhithron Associates, Inc.","09DUW0277",47.489932,-122.289451,1657,233,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Duwamish River Subbasin","Riverton Creek (003D)","King County - DNRP","Ambient Monitoring","09DUW0277",47.489932,-122.289451,37482,40855,"Coarse",3,23,2,4,5,11,9,4,2,0.708,0.077,0.44,439,28.1,3.3,1.4,4.3,5,2.4,2.5,2.9,2.9,3.4,0,-0.0337607720225144
"560",2470,24,1,4,4,10,4,0,289,47,14,419,11.2171837708831,3.34128878281623,68.9737470167064,3.80952380952381,0,4.28571428571429,3.75,2.94117647058824,2.5,0,3.42796131139304,1.17064439140811,7.39135261142255,29.27637288005,"King County - DNRP",9,"Duwamish - Green River Basin","Jenkins Creek Subbasin","Jenkins Creek","Ambient Monitoring","2002-08-19",2002,"Rhithron Associates, Inc.","09JEN1358",47.373126,-122.097164,1662,236,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Jenkins Creek Subbasin","Jenkins Creek","King County - DNRP","Ambient Monitoring","09JEN1358",47.373126,-122.097164,37487,40855,"Coarse",3,24,1,4,4,9,10,4,0,0.69,0.033,0.112,419,29.3,3.8,0,4.3,3.8,2.9,2.5,0,3.4,1.2,7.4,-0.0236271199499676
"561",2475,13,2,1,4,6,1,0,107,12,11,133,9.02255639097744,8.27067669172932,80.4511278195489,0,1.42857142857143,0,3.75,0.588235294117647,0,0,0.407597942223981,3.63533834586466,7.90173107186571,17.7114740826434,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - E Subbasin","Green River- Lower tributary (0069)","Ambient Monitoring","2002-08-27",2002,"Rhithron Associates, Inc.","09LOW0788",47.325585,-122.202487,1682,241,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Lower Green River - E Subbasin","Green River- Lower tributary (0069)","King County - DNRP","Ambient Monitoring","09LOW0788",47.325585,-122.202487,37495,40855,"Coarse",3,13,2,1,4,7,6,1,0,0.805,0.083,0.09,133,17.7,0,1.4,0,3.8,0.6,0,0,0.4,3.7,7.9,0.0114740826434314
"562",2476,28,3,4,3,12,5,2,320,42,94,500,8.4,18.8,64,5.71428571428571,2.85714285714286,4.28571428571429,2.5,4.11764705882353,3.75,2.85714285714286,4.73684210526316,8.9,8.04651162790698,47.7652865062794,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","O'Grady Creek","Ambient Monitoring","2002-08-05",2002,"Rhithron Associates, Inc.","09MID1374",47.275597,-122.088114,1723,242,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Middle Green River Subbasin","O'Grady Creek","King County - DNRP","Ambient Monitoring","09MID1374",47.275597,-122.088114,37473,40855,"Coarse",3,28,3,4,3,10,12,5,2,0.64,0.188,0.084,500,47.8,5.7,2.9,4.3,2.5,4.1,3.8,2.9,4.7,8.9,8,-0.0347134937206164
"563",2480,35,6,9,8,20,11,8,219,14,83,490,2.85714285714286,16.9387755102041,44.6938775510204,9.04761904761905,7.14285714285714,10,8.75,8.82352941176471,10,10,9.81740064446831,7.96938775510204,9.33554817275748,90.8863421745687,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2002-09-25",2002,"Rhithron Associates, Inc.","09MID1744",47.272614,-122.021072,1700,246,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","King County - DNRP","Ambient Monitoring","09MID1744",47.272614,-122.021072,37524,40855,"Coarse",3,35,6,9,8,23,20,11,8,0.447,0.169,0.029,490,90.9,9,7.1,10,8.8,8.8,10,10,9.8,8,9.3,-0.0136578254312809
"564",2481,30,3,7,5,13,6,3,163,23,76,357,6.44257703081232,21.2885154061625,45.6582633053221,6.66666666666667,2.85714285714286,8.57142857142857,5,4.70588235294118,5,4.28571428571429,9.56361491965207,10,8.50172627190411,65.1521759254497,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2002-08-22",2002,"Rhithron Associates, Inc.","09MID1817",47.26799,-122.009736,1708,247,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","King County - DNRP","Ambient Monitoring","09MID1817",47.26799,-122.009736,37490,40855,"Coarse",3,30,3,7,5,15,13,6,3,0.457,0.213,0.064,357,65.2,6.7,2.9,8.6,5,4.7,5,4.3,9.6,10,8.5,-0.0478240745502632
"565",2507,15,2,2,2,4,2,0,180,24,21,292,8.21917808219178,7.19178082191781,61.6438356164384,0,1.42857142857143,1.42857142857143,1.25,0,0,0,5.35688536409517,3.0958904109589,8.08856323669958,20.6484818688965,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0001E)","Ambient Monitoring","2009-08-11",2009,"ABR, Inc.","09DUW0091",47.510357,-122.322142,1628,230,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0001E)","King County - DNRP","Ambient Monitoring","09DUW0091",47.510357,-122.322142,40036,40882,"Coarse",3,15,2,2,2,6,4,2,0,0.616,0.072,0.082,292,20.7,0,1.4,1.4,1.2,0,0,0,5.4,3.1,8.1,-0.0515181311034851
"566",2508,25,1,6,4,8,8,1,200,54,20,275,19.6363636363636,7.27272727272727,72.7272727272727,4.28571428571429,0,7.14285714285714,3.75,1.76470588235294,7.5,1.42857142857143,2.44019138755981,3.13636363636364,5.43340380549683,36.8818075689161,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Riverton Creek (003D)","Ambient Monitoring","2009-08-11",2009,"ABR, Inc.","09DUW0277",47.489932,-122.289451,1654,233,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Duwamish River Subbasin","Riverton Creek (003D)","King County - DNRP","Ambient Monitoring","09DUW0277",47.489932,-122.289451,40036,40882,"Coarse",3,25,1,6,4,11,8,8,1,0.727,0.073,0.196,275,36.9,4.3,0,7.1,3.8,1.8,7.5,1.4,2.4,3.2,5.4,-0.0181924310839321
"567",2509,12,1,1,1,4,1,0,154,100,3,192,52.0833333333333,1.5625,80.2083333333333,0,0,0,0,0,0,0,0.471491228070173,0.28125,0,0.752741228070173,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0003)","Ambient Monitoring","2009-08-11",2009,"ABR, Inc.","09DUW0225",47.502212,-122.300156,1638,232,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0003)","King County - DNRP","Ambient Monitoring","09DUW0225",47.502212,-122.300156,40036,40882,"Coarse",3,12,1,1,1,3,4,1,0,0.802,0.016,0.521,192,0.8,0,0,0,0,0,0,0,0.5,0.3,0,-0.0472587719298272
"568",2519,30,7,4,6,16,7,4,122,24,70,305,7.86885245901639,22.9508196721311,40,6.66666666666667,8.57142857142857,4.28571428571429,6.25,6.47058823529412,6.25,5.71428571428571,10,10,8.17003431185665,72.378717785246,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2009-08-13",2009,"ABR, Inc.","08SAM2862",47.733381,-122.13722,1425,192,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","King County - DNRP","Ambient Monitoring","08SAM2862",47.733381,-122.13722,40038,40882,"Coarse",3,30,7,4,6,17,16,7,4,0.4,0.23,0.079,305,72.4,6.7,8.6,4.3,6.2,6.5,6.2,5.7,10,10,8.2,-0.0212822147539953
"569",2525,29,4,4,3,11,6,1,326,190,54,470,40.4255319148936,11.4893617021277,69.3617021276596,6.19047619047619,4.28571428571429,4.28571428571429,2.5,3.52941176470588,5,1.42857142857143,3.32586786114222,5.24468085106383,0.598713508164277,36.3891501755524,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","Ambient Monitoring","2009-08-11",2009,"ABR, Inc.","08CED2898",47.461466,-122.125545,670,123,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","King County - DNRP","Ambient Monitoring","08CED2898",47.461466,-122.125545,40036,40882,"Coarse",3,29,4,4,3,11,11,6,1,0.694,0.115,0.404,470,36.4,6.2,4.3,4.3,2.5,3.5,5,1.4,3.3,5.3,0.6,-0.0108498244475967
