"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","Agency","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"2925",3715,23,2,4,7,11,6,2,370,25,38,500,5,7.6,74,3.33333333333333,1.42857142857143,4.28571428571429,7.5,3.52941176470588,5,2.85714285714286,2.10526315789474,3.3,8.83720930232558,42.1766461296881,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0198)","Ambient Monitoring","2011-08-29",2011,"Rhithron Associates, Inc.","08ISS3958",47.518325,-122.036396
"2926",3716,20,2,4,3,10,7,0,352,11,21,500,2.2,4.2,70.4,1.9047619047619,1.42857142857143,4.28571428571429,2.5,2.94117647058824,6.25,0,3.05263157894737,1.6,9.48837209302326,33.4512277616065,"King County - DNRP",8,"Sammamish River Basin","Little Bear Creek Subbasin","Little Bear Creek","Ambient Monitoring","2011-09-06",2011,"Rhithron Associates, Inc.","08LIT2602",47.83994,-122.16225
"2927",3717,18,3,4,4,13,5,3,309,70,40,500,14,8,61.8,0.952380952380952,2.85714285714286,4.28571428571429,3.75,4.70588235294118,3.75,4.28571428571429,5.31578947368421,3.5,6.74418604651163,40.1468102540894,"King County - DNRP",8,"Sammamish River Basin","Little Bear Creek Subbasin","Little Bear Creek","Ambient Monitoring","2011-09-06",2011,"Rhithron Associates, Inc.","08LIT2692",47.811464,-122.158997
"2928",3718,20,2,4,3,11,7,0,302,5,33,500,1,6.6,60.4,1.9047619047619,1.42857142857143,4.28571428571429,2.5,3.52941176470588,6.25,0,5.68421052631579,2.8,9.76744186046512,38.1501117705344,"King County - DNRP",8,"Sammamish River Basin","Little Bear Creek Subbasin","Little Bear Creek","Ambient Monitoring","2011-09-03",2011,"Rhithron Associates, Inc.","08LIT2603",47.847646,-122.163836
"2929",3719,33,6,8,5,13,11,7,271,9,114,500,1.8,22.8,54.2,8.09523809523809,7.14285714285714,10,5,4.70588235294118,10,10,7.31578947368421,10,9.58139534883721,81.8411624135578,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Holder Creek tributary","Ambient Monitoring","2011-08-29",2011,"Rhithron Associates, Inc.","08ISS4735",47.47075,-121.964356
"2930",3720,28,7,9,5,18,6,8,251,44,61,500,8.8,12.2,50.2,5.71428571428571,8.57142857142857,10,5,7.64705882352941,5,10,8.36842105263158,5.6,7.95348837209302,73.8546825339683,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","Ambient Monitoring","2011-08-30",2011,"Rhithron Associates, Inc.","08ISS4748",47.532008,-121.980821
"2931",3721,26,4,6,5,15,8,1,248,33,62,500,6.6,12.4,49.6,4.76190476190476,4.28571428571429,7.14285714285714,5,5.88235294117647,7.5,1.42857142857143,8.52631578947368,5.7,8.46511627906977,58.6928326287675,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2011-08-15",2011,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"2932",3723,21,7,3,4,16,4,6,427,359,16,500,71.8,3.2,85.4,2.38095238095238,8.57142857142857,2.85714285714286,3.75,6.47058823529412,2.5,8.57142857142857,0,1.1,0,36.2015406162465,"King County - DNRP",9,"Duwamish - Green River Basin","Coal Creek (Green) Subbasin","Coal Creek (Green River)","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09DEE2208",47.266907,-121.916937
"2933",3724,27,8,5,6,18,6,8,340,107,47,500,21.4,9.4,68,5.23809523809524,10,5.71428571428571,6.25,7.64705882352941,5,10,3.68421052631579,4.2,5.02325581395349,62.7569061161796,"King County - DNRP",9,"Duwamish - Green River Basin","Coal Creek (Green) Subbasin","Coal Creek (Green River)","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09DEE2294",47.275939,-121.894775
"2934",3725,26,8,7,4,17,5,5,240,26,66,500,5.2,13.2,48,4.76190476190476,10,8.57142857142857,3.75,7.05882352941176,3.75,7.14285714285714,8.94736842105263,6.1,8.7906976744186,68.8730801010735,"King County - DNRP",9,"Duwamish - Green River Basin","Deep Creek Subbasin","Deep Creek (Green River)","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09DEE2163",47.282302,-121.932687
"2935",3726,19,1,0,0,3,2,0,424,42,29,500,8.4,5.8,84.8,1.42857142857143,0,0,0,0,0,0,0,2.4,8.04651162790698,11.8750830564784,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Green River - Middle tributary","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09MID1704",47.273393,-122.027781
"2936",3727,12,1,1,0,4,2,0,192,39,2,259,15.0579150579151,0.772200772200772,74.1312741312741,0,0,0,0,0,0,0,2.07071733387523,0,6.49815928885696,8.56887662273219,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Hamm Creek","Ambient Monitoring","2011-08-31",2011,"Rhithron Associates, Inc.","09DUW0144",47.514956,-122.309451
"2937",3728,24,2,8,3,12,10,3,257,89,109,500,17.8,21.8,51.4,3.80952380952381,1.42857142857143,10,2.5,4.11764705882353,10,4.28571428571429,8.05263157894737,10,5.86046511627907,60.0545532778595,"King County - DNRP",8,"Sammamish River Basin","E Lake Sammamish Subbasin","Laughing Jacobs Creek","Ambient Monitoring","2011-08-30",2011,"Rhithron Associates, Inc.","08LAK3879",47.565113,-122.050183
"2938",3729,22,3,5,4,15,4,2,415,22,19,500,4.4,3.8,83,2.85714285714286,2.85714285714286,5.71428571428571,3.75,5.88235294117647,2.5,2.85714285714286,0,1.4,8.97674418604651,36.7948114129373,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek","Ambient Monitoring","2011-08-30",2011,"Rhithron Associates, Inc.","08ISS3877",47.551207,-122.046876
"2939",3730,15,2,2,3,7,4,1,403,357,14,500,71.4,2.8,80.6,0,1.42857142857143,1.42857142857143,2.5,1.17647058823529,2.5,1.42857142857143,0.368421052631575,0.9,0,11.7306059265812,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0003)","Ambient Monitoring","2011-09-01",2011,"Rhithron Associates, Inc.","09DUW0225",47.502212,-122.300156
"2940",3731,25,4,7,6,13,9,4,320,20,17,500,4,3.4,64,4.28571428571429,4.28571428571429,8.57142857142857,6.25,4.70588235294118,8.75,5.71428571428571,4.73684210526316,1.2,9.06976744186047,57.5696347572077,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Green River - Middle tributary","Ambient Monitoring","2011-09-06",2011,"Rhithron Associates, Inc.","09MID2426",47.315006,-121.867614
"2941",3732,29,4,9,7,18,10,6,211,29,115,500,5.8,23,42.2,6.19047619047619,4.28571428571429,10,7.5,7.64705882352941,10,8.57142857142857,10,10,8.65116279069767,82.8458406618461,"King County - DNRP",9,"Duwamish - Green River Basin","Covington Creek Subbasin","Covington Creek","Ambient Monitoring","2011-09-06",2011,"Rhithron Associates, Inc.","09COV1756",47.32877,-122.022072
"2942",3733,23,5,5,6,15,4,3,119,17,74,242,7.02479338842975,30.5785123966942,49.1735537190083,3.33333333333333,5.71428571428571,5.71428571428571,6.25,5.88235294117647,2.5,4.28571428571429,8.63853849499782,10,8.36632711896982,60.6848376027632,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09MID1817",47.26799,-122.009736
"2943",3734,29,2,8,8,14,8,3,394,11,56,500,2.2,11.2,78.8,6.19047619047619,1.42857142857143,10,8.75,5.29411764705882,7.5,4.28571428571429,0.842105263157896,5.1,9.48837209302326,58.8793569080019,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","O'Grady Creek","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09MID1374",47.275597,-122.088114
"2944",3735,25,5,6,6,15,8,5,293,27,44,500,5.4,8.8,58.6,4.28571428571429,5.71428571428571,7.14285714285714,6.25,5.88235294117647,7.5,7.14285714285714,6.15789473684211,3.9,8.74418604651163,62.7201480102445,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2011-08-16",2011,"Rhithron Associates, Inc.","09MID1744",47.272614,-122.021072
"2945",3736,19,2,5,6,11,3,0,383,229,9,500,45.8,1.8,76.6,1.42857142857143,1.42857142857143,5.71428571428571,6.25,3.52941176470588,1.25,0,1.42105263157895,0.4,0,21.4218929677134,"King County - DNRP",8,"Sammamish River Basin","Swamp Creek Subbasin","Swamp Creek","Ambient Monitoring","2011-08-15",2011,"Rhithron Associates, Inc.","08NOR1362",47.779822,-122.250431
"2946",3737,14,2,4,3,8,1,0,357,203,17,500,40.6,3.4,71.4,0,1.42857142857143,4.28571428571429,2.5,1.76470588235294,0,0,2.78947368421053,1.2,0.55813953488372,14.5266048157329,"King County - DNRP",8,"Sammamish River Basin","Swamp Creek Subbasin","Swamp Creek","Ambient Monitoring","2011-08-15",2011,"Rhithron Associates, Inc.","08NOR1370",47.770053,-122.244606
"2947",3738,35,8,9,5,18,9,6,261,12,33,500,2.4,6.6,52.2,9.04761904761905,10,10,5,7.64705882352941,8.75,8.57142857142857,7.84210526315789,2.8,9.44186046511628,79.1000721708512,"King County - DNRP",9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2011-09-07",2011,"Rhithron Associates, Inc.","09NEW2102",47.231078,-121.94603
"2948",3740,19,2,4,4,11,4,0,335,290,24,500,58,4.8,67,1.42857142857143,1.42857142857143,4.28571428571429,3.75,3.52941176470588,2.5,0,3.94736842105263,1.9,0,22.7696373286157,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lyon Creek Subbasin","Lyon Creek","Ambient Monitoring","2011-08-15",2011,"Rhithron Associates, Inc.","08WES0905",47.759565,-122.28683
"2949",3741,16,2,2,0,6,4,0,304,232,3,500,46.4,0.6,60.8,0,1.42857142857143,1.42857142857143,0,0.588235294117647,2.5,0,5.57894736842105,0,0,11.5243255196816,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore N Subbasin","Lake Washington tributary (0056)","Ambient Monitoring","2011-08-15",2011,"Rhithron Associates, Inc.","08WES1178",47.766499,-122.263888
"2950",3743,14,1,2,3,5,3,0,371,211,5,500,42.2,1,74.2,0,0,1.42857142857143,2.5,0,1.25,0,2.05263157894737,0,0.186046511627909,7.41724951914671,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary","Ambient Monitoring","2011-08-24",2011,"Rhithron Associates, Inc.","08WES1579",47.483496,-122.227268
"2951",3744,24,3,5,5,7,4,0,339,3,44,500,0.6,8.8,67.8,3.80952380952381,2.85714285714286,5.71428571428571,5,1.17647058823529,2.5,0,3.73684210526315,3.9,9.86046511627907,38.5547301907299,"King County - DNRP",9,"Duwamish - Green River Basin","Mill Creek Subbasin","Mill Creek (Auburn)","Ambient Monitoring","2011-08-24",2011,"Rhithron Associates, Inc.","09MIL0340",47.303209,-122.272324
"2952",3745,28,3,5,5,17,11,3,312,15,89,488,3.07377049180328,18.2377049180328,63.9344262295082,5.71428571428571,2.85714285714286,5.71428571428571,5,7.05882352941176,10,4.28571428571429,4.75409836065574,8.61885245901639,9.285169653069,63.2883725735815,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Rutherford Creek","Ambient Monitoring","2011-08-11",2011,"Rhithron Associates, Inc.","08EVA4077",47.651647,-122.04153
"2953",3746,21,1,5,5,7,4,1,383,11,17,500,2.2,3.4,76.6,2.38095238095238,0,5.71428571428571,5,1.17647058823529,2.5,1.42857142857143,1.42105263157895,1.2,9.48837209302326,30.309704836647,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Crisp Creek","Ambient Monitoring","2011-09-13",2011,"Rhithron Associates, Inc.","09MID1495",47.288025,-122.067365
"2954",3747,15,2,3,2,6,3,0,299,90,66,492,18.2926829268293,13.4146341463415,60.7723577235772,0,1.42857142857143,2.85714285714286,1.25,0.588235294117647,1.25,0,5.5862216516902,6.20731707317073,5.74588769143505,24.9133759961279,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0001E)","Ambient Monitoring","2011-09-14",2011,"Rhithron Associates, Inc.","09DUW0091",47.510357,-122.322142
"2955",3748,25,4,4,5,14,7,0,308,5,65,500,1,13,61.6,4.28571428571429,4.28571428571429,4.28571428571429,5,5.29411764705882,6.25,0,5.36842105263158,6,9.76744186046512,50.5371234172984,"King County - DNRP",9,"Duwamish - Green River Basin","Mill Creek Subbasin","Mill Creek (Auburn)","Ambient Monitoring","2011-08-24",2011,"Rhithron Associates, Inc.","09MIL0390",47.303166,-122.260837
"2956",3749,15,1,2,2,6,5,0,367,160,11,500,32,2.2,73.4,0,0,1.42857142857143,1.25,0.588235294117647,3.75,0,2.26315789473684,0.6,2.55813953488372,12.4381041523096,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Kelsey Creek Subbasin","Kelsey Creek","Ambient Monitoring","2011-09-12",2011,"Rhithron Associates, Inc.","08EAS2272",47.623286,-122.156843
"2957",3750,32,4,9,8,17,10,4,222,29,51,500,5.8,10.2,44.4,7.61904761904762,4.28571428571429,10,8.75,7.05882352941176,10,5.71428571428571,9.89473684210526,4.6,8.65116279069767,76.5737707812623,"King County - DNRP",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2011-09-12",2011,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"2958",3751,25,4,4,5,15,5,1,258,49,64,500,9.8,12.8,51.6,4.28571428571429,4.28571428571429,4.28571428571429,5,5.88235294117647,3.75,1.42857142857143,8,5.9,7.72093023255814,50.5389974594489,"King County - DNRP",8,"Sammamish River Basin","Little Bear Creek Subbasin","Little Bear Creek","Ambient Monitoring","2011-09-12",2011,"Rhithron Associates, Inc.","08LIT2585",47.758429,-122.160347
"2959",3752,19,2,3,2,7,4,0,338,146,61,500,29.2,12.2,67.6,1.42857142857143,1.42857142857143,2.85714285714286,1.25,1.17647058823529,2.5,0,3.78947368421052,5.6,3.2093023255814,23.2395323123129,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0111E)","Ambient Monitoring","2011-08-11",2011,"Rhithron Associates, Inc.","08EVA3637",47.65296,-122.06841
"2960",3753,27,2,5,6,14,7,3,173,17,92,384,4.42708333333333,23.9583333333333,45.0520833333333,5.23809523809524,1.42857142857143,5.71428571428571,6.25,5.29411764705882,6.25,4.28571428571429,9.72313596491228,10,8.97044573643411,63.1543660150719,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108A)","Ambient Monitoring","2011-08-11",2011,"Rhithron Associates, Inc.","08EVA3813",47.67341,-122.063447
"2961",3754,27,2,8,7,13,7,2,336,61,31,500,12.2,6.2,67.2,5.23809523809524,1.42857142857143,10,7.5,4.70588235294118,6.25,2.85714285714286,3.89473684210526,2.6,7.16279069767442,51.6372194165304,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","Ambient Monitoring","2011-08-11",2011,"Rhithron Associates, Inc.","08EVA3640",47.674662,-122.072706
"2962",3755,42,10,6,9,26,11,12,241,2,88,500,0.4,17.6,48.2,10,10,7.14285714285714,10,10,10,10,8.89473684210526,8.3,9.90697674418605,94.2445707291484,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Upper Cedar River Subbasin","Rock Creek (Upper Cedar)","Ambient Monitoring","2011-08-17",2011,"Rhithron Associates, Inc.","08CED5032",47.415086,-121.887131
"2963",3757,23,4,8,5,13,6,3,315,39,62,500,7.8,12.4,63,3.33333333333333,4.28571428571429,10,5,4.70588235294118,5,4.28571428571429,5,5.7,8.18604651162791,55.496690769331,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - E Subbasin","Olson Creek","Ambient Monitoring","2011-09-15",2011,"Rhithron Associates, Inc.","09LOW0751",47.343487,-122.20504
"2964",3758,23,3,8,5,16,8,4,386,318,32,500,63.6,6.4,77.2,3.33333333333333,2.85714285714286,10,5,6.47058823529412,7.5,5.71428571428571,1.26315789473684,2.7,0,44.8385080347929,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Ambient Monitoring","2011-09-15",2011,"Rhithron Associates, Inc.","09SOO1130",47.31817,-122.135959
"2965",3759,35,3,7,6,19,10,1,254,186,22,500,37.2,4.4,50.8,9.04761904761905,2.85714285714286,8.57142857142857,6.25,8.23529411764706,10,1.42857142857143,8.21052631578947,1.7,1.34883720930233,57.6494195475008,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek","Ambient Monitoring","2011-08-11",2011,"Rhithron Associates, Inc.","08EVA3555",47.67462,-122.081052
"2966",3760,20,2,7,2,9,4,1,313,102,48,500,20.4,9.6,62.6,1.9047619047619,1.42857142857143,8.57142857142857,1.25,2.35294117647059,2.5,1.42857142857143,5.10526315789474,4.3,5.25581395348837,34.097351621187,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2011-08-10",2011,"Rhithron Associates, Inc.","09SOO1144",47.383312,-122.140539
"2967",3761,12,1,0,3,2,1,0,442,32,4,500,6.4,0.8,88.4,0,0,0,2.5,0,0,0,0,0,8.51162790697675,11.0116279069767,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Meridian Valley Creek","Ambient Monitoring","2011-08-10",2011,"Rhithron Associates, Inc.","09SOO1106",47.372486,-122.148029
"2968",3762,23,5,5,4,15,6,5,317,21,59,500,4.2,11.8,63.4,3.33333333333333,5.71428571428571,5.71428571428571,3.75,5.88235294117647,5,7.14285714285714,4.89473684210526,5.4,9.02325581395349,55.8551075019971,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2011-08-10",2011,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2969",3763,24,4,7,6,16,7,7,210,23,61,500,4.6,12.2,42,3.80952380952381,4.28571428571429,8.57142857142857,6.25,6.47058823529412,6.25,10,10,5.6,8.93023255813953,70.1674874601003,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Ambient Monitoring","2011-08-10",2011,"Rhithron Associates, Inc.","09SOO1134",47.336409,-122.135101
"2970",3764,26,3,6,3,8,3,2,415,21,19,500,4.2,3.8,83,4.76190476190476,2.85714285714286,7.14285714285714,2.5,1.76470588235294,1.25,2.85714285714286,0,1.4,9.02325581395349,33.5570093153541,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - E Subbasin","Green River - Lower tributary (S 277th St.)","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","09LOW0753",47.353074,-122.20751
"2971",3765,14,1,2,0,4,5,0,435,397,7,500,79.4,1.4,87,0,0,1.42857142857143,0,0,3.75,0,0,0.2,0,5.37857142857143,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - W Subbasin","Mullen Slough","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","09LOW0406",47.375221,-122.265812
"2972",3766,17,3,6,3,6,4,2,425,49,16,500,9.8,3.2,85,0.476190476190476,2.85714285714286,7.14285714285714,2.5,0.588235294117647,2.5,2.85714285714286,0,1.1,7.72093023255814,27.7424988600091,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - E Subbasin","Green River- Lower tributary (0069)","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","09LOW0788",47.325585,-122.202487
"2973",3767,11,1,1,3,5,2,0,471,245,5,500,49,1,94.2,0,0,0,2.5,0,0,0,0,0,0,2.5,"King County - DNRP",9,"Duwamish - Green River Basin","Lower Green River - W Subbasin","Lower Green River tributary (0036B)","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","09LOW0325",47.464905,-122.281488
"2974",3768,12,1,2,2,5,3,0,440,323,20,500,64.6,4,88,0,0,1.42857142857143,1.25,0,1.25,0,0,1.5,0,5.42857142857143,"King County - DNRP",8,"Sammamish River Basin","North Creek Subbasin","North Creek","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","08NOR1756",47.877597,-122.224133
"2975",3769,17,4,4,3,10,3,0,269,71,90,500,14.2,18,53.8,0.476190476190476,4.28571428571429,4.28571428571429,2.5,2.94117647058824,1.25,0,7.42105263157895,8.5,6.69767441860465,38.3575225683909,"King County - DNRP",8,"Sammamish River Basin","North Creek Subbasin","North Creek","Ambient Monitoring","2011-08-09",2011,"Rhithron Associates, Inc.","08NOR1750",47.852841,-122.222496
"2976",3774,33,5,11,5,14,10,9,297,1,82,500,0.2,16.4,59.4,8.09523809523809,5.71428571428571,10,5,5.29411764705882,10,10,5.94736842105263,7.7,9.95348837209302,77.7044982497283,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Hotel Creek (0342)","Ambient Monitoring","2011-08-17",2011,"Rhithron Associates, Inc.","08CED4975",47.410569,-121.921792
